SMILES,LogS,MW,LogP,MolMR,HBD,HBA,TPSA,RB,AP,Lipinski_Violations,Target_LogS_Range
CCN(CC)c1ccc(N=Nc2ccccc2)cc1,-5.982966660701219,253.34900000000002,4.948200000000004,80.62100000000005,0,3,27.96,5,0.631578947368421,0,False
CCN(CC)c1ccc2c(C#N)c(-c3nc4ccccc4s3)c(=O)oc2c1,-8.097453220686008,375.4530000000001,4.787580000000003,109.37400000000005,0,6,70.13,4,0.7037037037037037,0,False
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-4.0,231.29499999999996,2.9476200000000015,70.78200000000002,0,3,33.45,3,0.5882352941176471,0,True
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21OC(=O)c2ccccc21,-1.9620653959580672,442.5590000000002,5.947000000000005,131.8195,0,5,42.010000000000005,6,0.5454545454545454,1,True
CCN(CC)c1ccc2cc(-c3nc4cc(Cl)ccc4o3)c(=O)oc2c1,-7.488116639021126,368.8200000000001,5.100800000000003,104.05800000000005,0,5,59.480000000000004,4,0.7307692307692307,1,False
CCN(CC)c1ccc2cc(-c3nc4cc(S(N)(=O)=O)ccc4o3)c(=O)oc2c1,-7.829738284605042,413.4550000000002,3.0948,110.42120000000004,1,7,119.64,5,0.6551724137931034,0,False
CCN(CC)c1ccc2cc3c(oc2c1)c(C#N)c(=N)n1c2ccccc2nc31,-7.540607512240769,381.439,4.5842500000000035,114.10670000000003,1,5,81.32000000000001,3,0.7241379310344828,0,False
CCN(CC)c1ccc2cc3c(oc2c1)c(C#N)c(=O)n1c2ccccc2nc31,-7.202040356262804,382.42300000000006,4.464980000000003,114.52200000000003,0,5,74.54,3,0.7241379310344828,0,False
CCN(CC)c1cccc(NC(C)=O)c1,-2.469377998865755,206.289,2.4912,64.30670000000003,1,2,32.34,4,0.4,0,True
CCN(CC)c1cccc(O)c1,-2.011278814942344,165.236,2.2384000000000004,51.66780000000004,1,2,23.47,3,0.5,0,True
CCN(CC)c1ccccc1,-3.029653372690491,149.237,2.532800000000001,50.003000000000036,0,1,3.24,3,0.5454545454545454,0,True
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,-4.443697499232712,305.34000000000003,2.5273200000000005,79.26100000000005,0,7,56.71000000000001,7,0.3157894736842105,0,True
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,-4.411168274405793,257.76899999999995,2.2173999999999996,71.95900000000005,0,5,45.150000000000006,6,0.35294117647058826,0,True
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,-3.786484273774172,243.74200000000002,2.1914999999999996,67.15670000000003,1,5,53.940000000000005,5,0.375,0,True
CCN(CC)c1nc(NC(C)C)nc(OC)n1,-4.889410289700751,239.323,1.5466999999999997,68.69870000000004,1,6,63.17,6,0.35294117647058826,0,True
CCN(CCC#N)c1ccc(N=Nc2c(Br)cc([N+](=O)[O-])cc2Br)cc1,-4.380906669373258,481.1480000000001,6.275180000000004,107.23140000000002,0,6,94.89,7,0.46153846153846156,1,True
CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,-7.208309350979882,323.35600000000005,4.750180000000004,91.83140000000002,0,6,94.89,7,0.5,0,False
CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,-4.252588192113577,357.80100000000004,5.403580000000004,96.84140000000001,0,6,94.89,7,0.48,1,True
CCN(CCC(=O)OC)c1ccc(N=Nc2snc3ccc([N+](=O)[O-])cc23)cc1,-7.315154638355588,413.4590000000001,5.009300000000004,111.41240000000003,0,9,110.29000000000002,8,0.5172413793103449,1,False
CCN(CCCc1ccccc1)CCCc1ccccc1,-5.467245621007502,281.443,4.5739000000000045,91.64000000000007,0,1,3.24,9,0.5714285714285714,0,False
CCN(CCCl)CCCl,-3.026410376572743,170.083,1.7858999999999998,43.55400000000002,0,1,3.24,5,0.0,0,True
CCN(CCCl)c1ccc(C=O)cc1,-3.033389013318066,211.69200000000004,2.5642000000000005,60.43650000000003,0,2,20.310000000000002,5,0.42857142857142855,0,True
CCN(CCCl)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)c(C)c1,-7.749579997691106,415.7080000000002,6.690520000000005,107.0784,0,5,71.1,7,0.46153846153846156,1,False
CCN(CCNS(C)(=O)=O)c1ccc(N)c(C)c1,-1.8315178378551336,271.38599999999997,0.9527200000000001,76.32490000000004,2,4,75.43,6,0.3333333333333333,0,True
CCN(CCO)C(=O)COC(=O)c1ccccc1,-1.3667376205873074,251.28199999999998,0.684199999999999,66.06430000000005,1,4,66.84,6,0.3333333333333333,0,True
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-4.1095789811990855,335.8790000000001,3.783000000000002,98.27150000000005,2,4,48.39,9,0.43478260869565216,0,True
CCN(CCO)CCO,0.8756794523218073,133.191,-0.7071000000000003,36.285599999999995,2,3,43.7,5,0.0,0,False
CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.578396073130169,571.2490000000001,4.597300000000002,73.93659999999998,1,3,57.61,11,0.0,1,False
CCN(CCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1,-7.459670525209126,348.7900000000001,4.482200000000003,93.69720000000002,1,6,91.33,7,0.5,0,False
CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,-6.293282217663241,314.345,3.828800000000003,88.68720000000003,1,6,91.33,7,0.5217391304347826,0,False
CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,-7.463,348.7900000000001,4.482200000000003,93.69720000000002,1,6,91.33,7,0.5,0,False
CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,-5.698970004336019,359.3420000000001,3.7370000000000028,95.34160000000003,1,8,134.47,8,0.46153846153846156,0,False
CCN(CCO)c1ccccc1,-1.917087339224587,165.236,1.5051999999999999,51.41480000000004,1,2,23.47,4,0.5,0,True
CCN(CCOC(C)OCC(C)C)c1ccc(N=Nc2ccccc2)cc1,-7.090443970758825,369.509,5.963500000000006,111.15100000000004,0,5,46.42,11,0.4444444444444444,1,False
CCN(CCOc1ccc(C2CCCCC2)cc1)c1ccc(C=C(C#N)C#N)c(C)c1,-8.386158178123932,413.5650000000001,6.378580000000007,126.03200000000007,0,4,60.05,8,0.3870967741935484,1,False
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.779891911959945,421.7340000000001,5.340800000000003,92.88680000000002,0,5,89.52,6,0.42857142857142855,1,False
CCN(Cc1ccc(Cl)nc1)C(C[N+](=O)[O-])=NC,0.491758944642399,270.71999999999997,1.8619,70.55140000000002,0,4,71.63,5,0.3333333333333333,0,False
CCN(Cc1ccccc1)c1ccccc1,-4.78118812850147,211.308,3.7131000000000025,69.60800000000005,0,1,3.24,4,0.75,0,True
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,-1.7002839284061402,284.359,2.2062,81.59680000000004,1,3,53.43000000000001,6,0.5714285714285714,0,True
CCN(N=O)C(N)=O,-0.9599999984723878,117.10799999999999,0.06840000000000013,27.758399999999995,1,3,75.75999999999999,2,0.0,0,False
CCN(O)CC,0.7033907690431545,89.138,0.7174,24.707499999999992,1,2,23.47,2,0.0,0,False
CCN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],-3.701146923590293,301.171,1.4291999999999998,66.4196,0,8,175.79999999999998,6,0.2857142857142857,0,True
CCN1C(=O)C(=N[N-]c2ccc(Cl)cc2[N+](=O)[O-])C(C)=C(C#N)C1=O,-6.69,360.7370000000002,2.8381800000000013,89.26740000000002,0,6,130.76999999999998,4,0.24,0,False
CCN1C(=O)c2ccccc2Oc2ccccc21,-3.6798537138889458,239.27399999999997,3.4590000000000023,70.30850000000004,0,2,29.540000000000003,1,0.6666666666666666,0,True
CCN1C=C(C(=O)[O-])C(=O)C2CC(F)C(N3CC[NH2+]C(C)C3)C(F)C21,-4.4274,357.40100000000007,-1.774399999999995,83.77940000000004,1,5,80.29,3,0.0,0,True
CCN1C=C(C(=O)[O-])C(=O)C2CC(F)C(N3CC[NH2+]CC3)CC21,-2.8978,325.3840000000001,-2.1108999999999956,78.90540000000004,1,5,80.29,3,0.0,0,True
CCN1CCCC1=O,0.946307061205805,113.16,0.6287,31.487999999999985,0,1,20.310000000000002,1,0.0,0,False
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,-2.8781227959456728,341.4330000000001,0.5567000000000012,86.96940000000005,2,5,101.73,6,0.2608695652173913,0,True
CCN1CCCCC1,-1.2757105199873042,113.20400000000001,1.4922,35.96499999999999,0,1,3.24,1,0.0,0,True
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,-3.465973893943865,371.2750000000001,2.6804000000000006,89.84820000000006,1,4,50.80000000000001,6,0.2727272727272727,0,True
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,-3.676798136888465,645.6800000000003,-1.1119999999999965,152.5529999999998,4,12,220.25999999999996,9,0.25,2,True
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,-3.3045183235098023,517.5640000000003,-0.24029999999999685,127.34020000000005,3,7,156.43,6,0.16666666666666666,1,True
CCN1CCN(C(=O)N[C@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,-4.002613615602686,645.6800000000003,-1.1119999999999965,152.5529999999998,4,12,220.25999999999996,9,0.25,2,True
CCN1CCN(CCC(=O)OCC(CC)(COC(=O)CCN2CCN(CC)CC2)COC(=O)CCN2CCN(CC)CC2)CC1,-0.6095298367816191,638.895,1.0952000000000086,175.1139999999995,0,12,98.34,19,0.0,2,False
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,-3.1811145854059903,359.4010000000001,2.3156,97.72330000000005,1,4,65.78,4,0.38461538461538464,0,True
CCN1CCOCC1,0.9387048871408064,115.176,0.3385,32.932999999999986,0,2,12.47,1,0.0,0,False
CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@@]6(O)[C@H](OC(=O)c7ccccc7)[C@@H]5[C@@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)[C@@H]14)[C@@H](O)[C@@H]6OC,-3.318758762624413,645.7460000000003,0.6481000000000035,160.46789999999964,3,12,153.45000000000002,9,0.13043478260869565,2,True
CCN1c2ccccc2C(=O)N(C)c2ccccc21,-4.749579997691106,252.31699999999998,3.4346000000000023,78.29750000000004,0,2,23.550000000000004,1,0.631578947368421,0,True
CCN1c2ccccc2N(C)C(=O)c2cccnc21,-3.3242216583259148,253.30499999999995,2.829600000000001,76.09250000000003,0,3,36.44,1,0.631578947368421,0,True
CCN1c2ncccc2C(=O)N(C)c2c(C)cc(OC)nc21,-4.11,298.346,2.541620000000001,85.17650000000005,0,5,58.56,2,0.5454545454545454,0,True
CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21,-4.114073660198569,288.738,2.878000000000001,78.89750000000004,0,4,49.330000000000005,1,0.6,0,True
CCN1c2ncccc2C(=O)N(C)c2cccnc21,-2.619999985338959,254.29299999999998,2.2245999999999997,73.88750000000003,0,4,49.330000000000005,1,0.631578947368421,0,True
CCN=C1Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,-4.779891911959945,300.789,4.421500000000003,87.03170000000003,1,2,33.620000000000005,2,0.5714285714285714,0,True
CCNC(=O)C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,-3.148657238292848,255.35799999999995,2.126499999999999,69.90670000000004,1,3,55.400000000000006,3,0.0,0,True
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.82999999652596,236.27100000000002,1.7596999999999998,64.69140000000003,2,3,67.42999999999999,4,0.35294117647058826,0,True
CCNC(=O)C1CC(C)CCC1C(C)C,-3.055517327849832,211.34899999999996,2.8309000000000015,63.51670000000005,1,1,29.1,3,0.0,0,True
CCNC(=O)COC(=O)c1ccccc1OC(C)=O,-1.6817408799468263,265.265,0.9047999999999998,66.71720000000003,1,5,81.69999999999999,5,0.3157894736842105,0,True
CCNC(=O)CSP(=S)(OC)OC,-1.456699995504296,243.28999999999996,1.373,59.44470000000003,1,5,47.56,6,0.0,0,True
CCNC(=O)NC(=O)C(C#N)=NOC,-2.324138681695036,198.182,-0.6419199999999998,47.27240000000001,2,5,103.58000000000001,3,0.0,0,True
CCNC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,-1.825479961895306,274.324,1.6258200000000003,78.44240000000002,2,2,68.06,3,0.55,0,True
CCNC(=O)Nc1ncc([N+](=O)[O-])s1,-2.8577998749772697,216.22199999999998,1.1927,51.46380000000001,2,5,97.16,3,0.35714285714285715,0,True
CCNC(=O)OCC,0.5545144118280962,117.14799999999998,0.7524000000000002,30.698699999999988,1,2,38.33,2,0.0,0,False
CCNC(=O)[C@@H](C)OC(=O)Nc1ccccc1,-1.835196107915756,236.27100000000002,1.7596999999999998,64.69140000000003,2,3,67.42999999999999,4,0.35294117647058826,0,True
CCNC(=O)[C@H](C)OC(=O)Nc1ccccc1,-1.829342376811732,236.27100000000002,1.7596999999999998,64.69140000000003,2,3,67.42999999999999,4,0.35294117647058826,0,True
CCNC(=S)N1CCN(C(=O)OCC)CC1,-1.7898852958588336,245.34799999999996,0.6549,66.44270000000003,1,3,44.81,2,0.0,0,True
CCNC(=S)NCC,-1.4602322603376994,132.232,0.49030000000000007,39.95140000000001,2,1,24.06,2,0.0,0,True
CCNC(=S)OC(C)C,-1.7447843550272388,147.243,1.3058,42.49570000000002,1,2,21.259999999999998,2,0.0,0,True
CCNC(C)C,1.0596998525896983,87.166,1.0043,28.812699999999985,1,1,12.03,2,0.0,0,False
CCNC(C)C(=O)O,0.6522508655738019,117.14799999999998,0.06900000000000012,30.77449999999999,2,2,49.33,3,0.0,0,False
CCNC(C)CC,-0.2099658814505316,101.193,1.3944,33.42969999999999,1,1,12.03,3,0.0,0,False
CCNC(CC)C(=O)O,-0.4188995181901262,131.175,0.4591,35.39149999999999,2,2,49.33,4,0.0,0,False
CCNC1C2CCC(C2)C1c1ccccc1,-4.863279432843593,215.34000000000003,3.178200000000002,67.47870000000005,1,1,12.03,3,0.375,0,True
CCNCC,1.1358509820236171,73.139,0.6157999999999999,24.217699999999994,1,1,12.03,2,0.0,0,False
CCNCC(O)c1cccc(O)c1,-3.454692883534176,181.23499999999999,1.0351,51.61030000000003,3,3,52.489999999999995,4,0.46153846153846156,0,True
CCNCNC(=O)c1ccccc1,-0.0749008405516514,178.23499999999999,0.9833999999999996,52.45190000000003,2,2,41.129999999999995,4,0.46153846153846156,0,False
CCNNCC,-0.2240256688706309,88.154,0.12039999999999967,27.353399999999993,2,2,24.06,3,0.0,0,False
CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,-3.4078232426041333,281.314,2.3388,71.04070000000003,1,5,56.790000000000006,7,0.0,0,True
CCN[C@@H](C)C(=O)O,0.6527062122283241,117.14799999999998,0.06900000000000012,30.77449999999999,2,2,49.33,3,0.0,0,False
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,-4.031517051446065,231.26099999999997,3.2459000000000024,58.286700000000025,1,1,12.03,4,0.375,0,True
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,-2.950296769287259,383.5170000000001,0.08690000000000164,87.36170000000004,2,7,118.79999999999998,7,0.21739130434782608,0,True
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,-1.221899999389017,324.44900000000007,0.612,73.37470000000003,2,6,106.32999999999998,3,0.2631578947368421,0,True
CCNc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-3.408935392973501,256.174,1.8429999999999997,60.568900000000006,1,7,141.45000000000002,5,0.3333333333333333,0,True
CCNc1cc(C#N)c(N)c2c1C(=O)c1ccccc1C2=O,-7.638272163982407,291.31,2.3476800000000004,83.04010000000002,2,5,95.97999999999999,2,0.5454545454545454,0,False
CCNc1cccc2ccccc12,-3.192464971931147,171.24299999999997,3.271600000000001,58.11170000000003,1,1,12.03,2,0.7692307692307693,0,True
CCNc1ccccc1,-1.6996263281152282,121.18299999999995,2.1184,40.60570000000001,1,1,12.03,2,0.6666666666666666,0,True
CCNc1nc(=O)nc(N(CC)CC)[nH]1,-3.64,211.26899999999998,0.4428999999999997,60.37740000000002,2,5,73.91,5,0.4,0,True
CCNc1nc(=O)nc(NC(C)(C)C)[nH]1,-4.469160692377331,211.269,0.8070999999999993,60.192100000000025,3,5,82.69999999999999,3,0.4,0,True
CCNc1nc(=O)nc(NC(C)C)[nH]1,-4.52432881167557,197.24200000000002,0.4169999999999994,55.57510000000002,3,5,82.69999999999999,4,0.42857142857142855,0,True
CCNc1nc(CC)c(C(=O)NC(C#N)c2cccs2)s1,-4.411169716827691,320.44300000000004,3.193480000000001,85.79490000000003,2,6,77.81,6,0.47619047619047616,0,True
CCNc1nc(Cl)nc(N(CC)CC)n1,-4.059981844992337,229.71499999999997,1.803,62.56170000000003,1,5,53.940000000000005,5,0.4,0,True
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.1511952989481964,240.698,1.6708799999999997,62.31540000000002,2,6,86.52,4,0.375,0,True
CCNc1nc(Cl)nc(NC(C)(C)C)n1,-4.444486424486913,229.715,2.1672000000000002,62.376400000000025,2,5,62.730000000000004,3,0.4,0,True
CCNc1nc(Cl)nc(NC(C)C)n1,-3.795880017344075,215.68800000000002,1.7770999999999997,57.75940000000002,2,5,62.730000000000004,4,0.42857142857142855,0,True
CCNc1nc(Cl)nc(NCC(=O)OCC)n1,-2.937875371671206,259.69699999999995,0.9317999999999999,64.12340000000002,2,7,89.03,6,0.35294117647058826,0,True
CCNc1nc(Cl)nc(NCC)n1,-4.549750891680639,201.661,1.3885999999999998,53.164400000000015,2,5,62.730000000000004,4,0.46153846153846156,0,True
CCNc1nc(N)nc(Cl)n1,-2.413474918658207,173.60700000000003,0.5389999999999999,43.4131,2,5,76.72,2,0.5454545454545454,0,True
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.2388241868442686,225.296,1.5223999999999998,63.918400000000034,2,6,71.96000000000001,4,0.375,0,True
CCNc1nc(NC(C)(C)C)nc(SC)n1,-4.0,241.364,2.2356999999999996,69.14740000000003,2,6,62.730000000000004,4,0.375,0,True
CCNc1nc(NC(C)C(C)C)nc(SC)n1,-3.707743928643524,255.391,2.4817,73.69440000000003,2,6,62.730000000000004,6,0.35294117647058826,0,True
CCNc1nc(NC(C)C)nc(OC)n1,-2.0695632597604026,211.26899999999998,1.1322999999999996,59.30140000000003,2,6,71.96000000000001,5,0.4,0,True
CCNc1nc(NC(C)C)nc(SC)n1,-3.0404816230270018,227.337,1.8455999999999997,64.53040000000003,2,6,62.730000000000004,5,0.4,0,True
CCNc1nc(NC(C)CC)nc(OC)n1,-2.5704035722620926,225.29599999999996,1.5223999999999998,63.918400000000034,2,6,71.96000000000001,6,0.375,0,True
CCNc1nc(NCC)nc(OC)n1,-1.7898247173145396,197.242,0.7437999999999999,54.70640000000002,2,6,71.96000000000001,5,0.42857142857142855,0,True
CCNc1nc(NCC)nc(SC)n1,-2.6796559367540174,213.31,1.4570999999999998,59.93540000000002,2,6,62.730000000000004,5,0.42857142857142855,0,True
CCNc1nc(OC)nc(N(CC)CC)n1,-2.998699066979582,225.29599999999996,1.1582,64.10370000000003,1,6,63.17000000000001,6,0.375,0,True
CCO,1.100019208397676,46.069,-0.0014000000000000123,12.759800000000002,1,1,20.23,0,0.0,0,False
CCO/N=C(\OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC,-4.079615836151245,363.79700000000014,3.9123000000000037,94.57650000000005,0,6,66.35000000000001,6,0.48,0,True
CCOC,-0.0798755618750665,60.096000000000004,0.6527000000000001,17.55,0,1,9.23,1,0.0,0,False
CCOC(/C=C(\C)CCC=C(C)C)OCC,-2.354799650901912,226.35999999999999,4.078200000000003,69.46200000000005,0,2,18.46,8,0.0,0,True
CCOC(=O)/C(Cl)=C/c1cc(N2C(=O)C3=C(CCCC3)C2=O)ccc1Cl,-6.838631997765025,394.25400000000013,4.226600000000003,99.90200000000002,0,4,63.68,4,0.23076923076923078,0,False
CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,-5.692503962086787,266.42499999999995,4.904500000000005,82.00000000000006,0,2,26.3,9,0.0,0,False
CCOC(=O)/C=C/c1ccccc1,-3.0068313887538864,176.215,2.2629,52.10900000000003,0,2,26.3,3,0.46153846153846156,0,True
CCOC(=O)/C=C\C(=O)OCC,-1.089877252690437,172.17999999999995,0.6688,42.40600000000002,0,4,52.60000000000001,4,0.0,0,True
CCOC(=O)C(=Cc1ccc(C=C(C(=O)OCC)C(=O)OCC)cc1)C(=O)OCC,-5.621602099051862,418.44200000000023,2.705800000000001,108.92800000000004,0,8,105.20000000000003,10,0.2,0,False
CCOC(=O)C(=O)C(=O)OCC,0.511794107715615,174.15199999999996,-0.31830000000000025,38.273,0,5,69.67,4,0.0,0,False
CCOC(=O)C(=O)OCC,-0.6084725450978098,146.14199999999997,0.11260000000000003,33.26599999999999,0,4,52.60000000000001,2,0.0,0,False
CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,-7.744727494896693,277.32300000000004,3.5751800000000022,81.15200000000004,0,3,50.09,4,0.5714285714285714,0,False
CCOC(=O)C(C)(C)NC(=O)c1ccccc1,-1.1899999993506682,235.28300000000002,1.7581,64.62020000000004,1,3,55.4,4,0.35294117647058826,0,True
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,-3.924453038607469,242.702,3.060500000000001,62.79200000000004,0,3,35.53,4,0.375,0,True
CCOC(=O)C(C)(C)c1ccc(C(=O)C2CC2)cc1,-3.876148359032914,260.33299999999997,3.120000000000002,73.15550000000005,0,3,43.370000000000005,5,0.3157894736842105,0,True
CCOC(=O)C(C)(C)c1ccccc1,-3.0457574905606752,192.258,2.5273000000000003,56.10100000000004,0,2,26.3,3,0.42857142857142855,0,True
CCOC(=O)C(C)(O)c1ccc(Oc2ccccc2)cc1,-4.192464971931146,286.327,3.249500000000002,79.16180000000004,1,4,55.760000000000005,5,0.5714285714285714,0,True
CCOC(=O)C(C)=CC(=O)OC,-2.383502745674279,172.17999999999998,0.6688000000000001,42.40600000000001,0,4,52.60000000000001,3,0.0,0,True
CCOC(=O)C(C)=CC(=O)[O-],-1.0245086475457947,157.14499999999998,-0.7543,35.39699999999999,0,4,66.43,3,0.0,0,True
CCOC(=O)C(C)=O,0.7486889218608528,116.11599999999999,0.13850000000000007,27.313999999999986,0,3,43.370000000000005,2,0.0,0,False
CCOC(=O)C(C)C,-1.2554968848424,116.15999999999998,1.2055,31.470999999999982,0,2,26.3,2,0.0,0,True
CCOC(=O)C(C)C(Br)CBr,-2.8682963454168524,287.9789999999999,2.3440000000000003,52.306000000000026,0,2,26.3,4,0.0,0,True
CCOC(=O)C(C)C1CCCCC1,-3.3279021420642825,184.2789999999999,2.765900000000001,52.37200000000004,0,2,26.3,3,0.0,0,True
CCOC(=O)C(C)CC,-2.336416378223097,130.18699999999998,1.5956000000000001,36.087999999999994,0,2,26.3,3,0.0,0,True
CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,-4.262807357295263,366.24400000000014,4.591800000000004,95.80850000000004,0,3,46.61,5,0.5,0,True
CCOC(=O)C(C)NC(=O)c1ccco1,-1.1046207805877863,211.21699999999998,0.9610000000000001,52.269200000000026,1,4,68.53999999999999,4,0.3333333333333333,0,True
CCOC(=O)C(C)O,0.9275998850457808,118.13199999999998,-0.06970000000000004,28.313799999999986,1,3,46.53,2,0.0,0,False
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],-6.623423042943488,461.77600000000007,5.1677000000000035,101.13490000000003,0,7,104.97,7,0.3870967741935484,1,False
CCOC(=O)C(C)OC(C)=O,-0.6993999992970213,160.16899999999998,0.5010999999999999,37.861000000000004,0,4,52.6,3,0.0,0,False
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,-6.025246448012034,372.8080000000001,4.4059000000000035,97.78700000000003,0,6,70.54,6,0.6153846153846154,0,False
CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,-5.603800652904264,361.7810000000001,4.603900000000004,92.25800000000002,0,6,70.79,6,0.6,0,False
CCOC(=O)C(C)c1ccc2cc(OC)ccc2c1,-5.2403321553103694,258.31699999999995,3.5150000000000023,75.54800000000004,0,3,35.53,4,0.5263157894736842,0,False
CCOC(=O)C(C=CCc1ccccc1)=NC=O,-3.348721986001856,245.27800000000002,1.9458,69.41800000000002,0,3,55.73,6,0.3333333333333333,0,True
CCOC(=O)C(CC(=O)O)=C(c1ccccc1)c1ccccc1,-2.1907999897176875,310.34900000000005,3.5263000000000018,87.79180000000004,1,3,63.60000000000001,6,0.5217391304347826,0,True
CCOC(=O)C(CC)C(=O)OCC,-1.770408480876634,188.22299999999996,1.1388,47.047000000000025,0,4,52.60000000000001,5,0.0,0,True
CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(C)=O,-2.271,274.32,1.7781999999999998,76.24040000000002,2,3,71.19,5,0.45,0,True
CCOC(=O)C(Cc1cc(I)c(Oc2ccc(OC)cc2)c(I)c1)NC(C)=O,-6.151195298948196,609.1980000000001,4.307000000000004,122.88570000000004,1,5,73.86000000000001,8,0.42857142857142855,1,False
CCOC(=O)C(Cc1ccc(Cl)cc1)=NC=O,-3.009780572606199,253.685,2.043,65.28800000000003,0,3,55.73,5,0.35294117647058826,0,True
CCOC(=O)C(Cc1ccc(OC)c(OC)c1)=NC=O,-2.408616024793681,279.292,1.4068,73.38200000000003,0,5,74.19,7,0.3,0,True
CCOC(=O)C(Cc1ccc(OC)cc1)=NC=O,-2.73960365263007,249.266,1.3982,66.83000000000003,0,4,64.96000000000001,6,0.3333333333333333,0,True
CCOC(=O)C(Cc1ccc([N+](=O)[O-])cc1)=NC=O,-2.460099073258585,264.237,1.2978,66.93240000000002,0,5,98.87,6,0.3157894736842105,0,True
CCOC(=O)C(Cc1ccc2c(c1)OCO2)=NC=O,-2.139316685921898,263.24899999999997,1.1183,66.40100000000002,0,5,74.19,5,0.3157894736842105,0,True
CCOC(=O)C(Cc1cccc(Cl)c1)=NC=O,-3.1096894905995427,253.685,2.043,65.28800000000003,0,3,55.73,5,0.35294117647058826,0,True
CCOC(=O)C(Cc1cccc([N+](=O)[O-])c1)=NC=O,-2.4701852853656705,264.237,1.2978,66.93240000000002,0,5,98.87,6,0.3157894736842105,0,True
CCOC(=O)C(Cc1ccccc1)=NC=O,-2.890835280260733,219.24,1.3896,60.27800000000003,0,3,55.73,5,0.375,0,True
CCOC(=O)C(Cc1ccccc1)NC(C)=O,-1.8598535833028764,235.28300000000002,1.2969,64.38370000000003,1,3,55.4,5,0.35294117647058826,0,True
CCOC(=O)C(Cc1ccccc1C(=O)O)C(=O)OCC,-2.8155822893311107,294.30300000000005,1.6697,73.86130000000004,1,5,89.90000000000002,7,0.2857142857142857,0,True
